2024-06-24 20:08:28 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 21084
2024-06-24 20:08:28 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-24 20:08:28 0 [Note] InnoDB: Uses event mutexes
2024-06-24 20:08:28 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-06-24 20:08:28 0 [Note] InnoDB: Number of pools: 1
2024-06-24 20:08:28 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 3447537
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 3448865
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=328] with future log sequence number 3447537
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 3447094
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=63, page number=3] with future log sequence number 3448769
2024-06-24 20:08:28 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 3447094
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 3384204 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 3443859 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 3255332 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 3255332 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 3255371 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 3255371 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 3255410 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 3255410 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 3255449 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 3255449 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 3384802 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 3384802 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 3385117 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 3385117 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 3411629 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 3411629 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 3263154 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 3263154 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 3443460 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 3443460 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 3413317 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 3413317 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 3414582 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 3414582 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 3443853 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 3443853 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 3259207 is in the future! Current system log sequence number 300306.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-24 20:08:28 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 3259207 is in the future! Current system log sequence number 300306.
